component,session,theory,info,warn,error
AODV,AODV,AODV.C_Quality_Increases,0,2,0
AODV,AODV,AODV.C_OAodv,0,1,0
AODV,AODV,AODV.C_Global_Invariants,0,5,0
AODV,AODV,AODV.C_Aodv_Loop_Freedom,0,8,1
AODV,AODV,AODV.D_Aodv,0,8,0
AODV,AODV,AODV.D_Fresher,0,2,0
AODV,AODV,AODV.D_Quality_Increases,0,2,0
AODV,AODV,AODV.D_OAodv,0,1,0
AODV,AODV,AODV.D_Global_Invariants,0,5,0
AODV,AODV,AODV.D_Aodv_Loop_Freedom,0,8,1
AODV,AODV,AODV.E_Aodv,0,8,0
AODV,AODV,AODV.E_Fresher,0,2,0
AODV,AODV,AODV.E_Quality_Increases,0,2,0
AODV,AODV,AODV.E_OAodv,0,1,0
AODV,AODV,AODV.E_Global_Invariants,0,5,0
AODV,AODV,AODV.E_Aodv_Loop_Freedom,0,8,1
AVL-Trees,AVL-Trees,AVL-Trees.AVL,0,0,3
AWN,AWN,AWN.Invariants,0,1,0
AWN,AWN,AWN.OInvariants,0,5,0
AWN,AWN,AWN.AWN,0,3,1
AWN,AWN,AWN.AWN_SOS,0,1,0
AWN,AWN,AWN.AWN_Cterms,0,6,1
AWN,AWN,AWN.Pnet,0,0,1
AWN,AWN,AWN.Closed,0,1,1
AWN,AWN,AWN.OAWN_SOS,0,1,0
AWN,AWN,AWN.ONode_Lifting,0,8,0
AWN,AWN,AWN.OPnet_Lifting,0,2,1
AWN,AWN,AWN.OClosed_Lifting,0,0,1
AWN,AWN,AWN.OAWN_Convert,0,3,0
AWN,AWN,AWN.Qmsg_Lifting,0,4,0
AWN,AWN,AWN.OClosed_Transfer,0,3,0
AWN,AWN,AWN.Toy,0,11,0
Abortable_Linearizable_Modules,Abortable_Linearizable_Modules,Abortable_Linearizable_Modules.Simulations,0,3,0
Abortable_Linearizable_Modules,Abortable_Linearizable_Modules,Abortable_Linearizable_Modules.Idempotence,1,19,0
Abs_Int_ITP2012,Abs_Int_ITP2012,Abs_Int_ITP2012.Abs_Int0,0,6,13
Abs_Int_ITP2012,Abs_Int_ITP2012,Abs_Int_ITP2012.Abs_State,0,0,1
Abs_Int_ITP2012,Abs_Int_ITP2012,Abs_Int_ITP2012.Abs_Int1,0,3,7
Abs_Int_ITP2012,Abs_Int_ITP2012,Abs_Int_ITP2012.Abs_Int2,0,5,4
Abs_Int_ITP2012,Abs_Int_ITP2012,Abs_Int_ITP2012.Abs_Int2_ivl,0,4,3
Abs_Int_ITP2012,Abs_Int_ITP2012,Abs_Int_ITP2012.Abs_Int3,1,7,25
Abs_Int_ITP2012,Abs_Int_ITP2012,Abs_Int_ITP2012.Abs_Int1_const,0,3,0
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.Lang,0,1,2
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.Hoare,0,1,5
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.Termi,0,1,1
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.HoareTotal,0,2,7
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.PLang,0,2,7
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.PHoare,1,0,4
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.PTermi,0,1,1
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.PHoareTotal,8,1,67
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.PsLang,0,2,6
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.PsHoare,2,0,4
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.PsTermi,0,1,1
Abstract-Hoare-Logics,Abstract-Hoare-Logics,Abstract-Hoare-Logics.PsHoareTotal,8,2,67
Abstract-Rewriting,Abstract-Rewriting,Abstract-Rewriting.Seq,0,3,6
Abstract-Rewriting,Abstract-Rewriting,Abstract-Rewriting.Abstract_Rewriting,0,17,12
Abstract-Rewriting,Abstract-Rewriting,Abstract-Rewriting.Relative_Rewriting,0,17,7
Abstract-Rewriting,Abstract-Rewriting,Abstract-Rewriting.SN_Orders,0,1,1
Abstract-Rewriting,Abstract-Rewriting,Abstract-Rewriting.SN_Order_Carrier,0,50,5
Abstract_Completeness,Abstract_Completeness,Abstract_Completeness.Propositional_Logic,0,1,0
Abstract_Soundness,Abstract_Soundness,Abstract_Soundness.Finite_Proof_Soundness,0,0,1
Affine_Arithmetic,Affine_Arithmetic,Affine_Arithmetic.Executable_Euclidean_Space,1,0,41
Affine_Arithmetic,Affine_Arithmetic,Affine_Arithmetic.Affine_Form,0,1,3
Affine_Arithmetic,Affine_Arithmetic,Affine_Arithmetic.Floatarith_Expression,1,0,32
Affine_Arithmetic,Affine_Arithmetic,Affine_Arithmetic.Straight_Line_Program,1,0,20
Affine_Arithmetic,Affine_Arithmetic,Affine_Arithmetic.Affine_Approximation,2,3,26
Affine_Arithmetic,Affine_Arithmetic,Affine_Arithmetic.Counterclockwise,0,0,1
Affine_Arithmetic,Affine_Arithmetic,Affine_Arithmetic.Counterclockwise_2D_Strict,0,0,2
Affine_Arithmetic,Affine_Arithmetic,Affine_Arithmetic.Polygon,0,1,0
Affine_Arithmetic,Affine_Arithmetic,Affine_Arithmetic.Counterclockwise_2D_Arbitrary,0,0,1
Affine_Arithmetic,Affine_Arithmetic,Affine_Arithmetic.Intersection,0,4,3
Aggregation_Algebras,Aggregation_Algebras,Aggregation_Algebras.Semigroups_Big,1,1,4
Aggregation_Algebras,Aggregation_Algebras,Aggregation_Algebras.Matrix_Aggregation_Algebras,0,4,0
Aggregation_Algebras,Aggregation_Algebras,Aggregation_Algebras.Linear_Aggregation_Algebras,0,2,0
Akra_Bazzi,Akra_Bazzi,Akra_Bazzi.Akra_Bazzi_Library,0,0,2
Akra_Bazzi,Akra_Bazzi,Akra_Bazzi.Akra_Bazzi_Asymptotics,0,0,12
Akra_Bazzi,Akra_Bazzi,Akra_Bazzi.Akra_Bazzi_Real,0,5,9
Akra_Bazzi,Akra_Bazzi,Akra_Bazzi.Akra_Bazzi,0,4,12
Akra_Bazzi,Akra_Bazzi,Akra_Bazzi.Master_Theorem,0,4,1
Akra_Bazzi,Akra_Bazzi,Akra_Bazzi.Akra_Bazzi_Method,0,4,1
Akra_Bazzi,Akra_Bazzi,Akra_Bazzi.Master_Theorem_Examples,0,1,1
Algebraic_Numbers,Algebraic_Numbers,Algebraic_Numbers.Algebraic_Numbers_Prelim,0,1,11
Algebraic_Numbers,Algebraic_Numbers,Algebraic_Numbers.Bivariate_Polynomials,1,2,0
Algebraic_Numbers,Algebraic_Numbers,Algebraic_Numbers.Resultant,0,4,7
Algebraic_Numbers,Algebraic_Numbers,Algebraic_Numbers.Algebraic_Numbers,1,2,3
Algebraic_Numbers,Algebraic_Numbers,Algebraic_Numbers.Factors_of_Int_Poly,0,2,3
Algebraic_Numbers,Algebraic_Numbers,Algebraic_Numbers.Min_Int_Poly,0,0,1
Algebraic_Numbers,Algebraic_Numbers,Algebraic_Numbers.Real_Algebraic_Numbers,0,12,22
Algebraic_Numbers,Algebraic_Numbers,Algebraic_Numbers.Real_Roots,0,4,12
Algebraic_Numbers,Algebraic_Numbers,Algebraic_Numbers.Complex_Roots_Real_Poly,0,6,12
Algebraic_Numbers,Algebraic_Numbers,Algebraic_Numbers.Interval_Arithmetic,0,3,1
Algebraic_Numbers,Algebraic_Numbers,Algebraic_Numbers.Complex_Algebraic_Numbers,0,4,10
Algebraic_VCs,Algebraic_VCs,Algebraic_VCs.VC_KAT_scratch,0,1,0
Algebraic_VCs,Algebraic_VCs,Algebraic_VCs.VC_KAD_scratch,0,3,0
Algebraic_VCs,Algebraic_VCs,Algebraic_VCs.P2S2R,0,0,1
Algebraic_VCs,Algebraic_VCs,Algebraic_VCs.VC_KAT,0,1,0
Algebraic_VCs,Algebraic_VCs,Algebraic_VCs.VC_KAD,0,1,0
Algebraic_VCs,Algebraic_VCs,Algebraic_VCs.VC_KAD_wf,0,0,1
Algebraic_VCs,Algebraic_VCs,Algebraic_VCs.Path_Model_Example,0,0,5
Algebraic_VCs,Algebraic_VCs,Algebraic_VCs.KAD_is_KAT,0,0,4
Algebraic_VCs,Algebraic_VCs,Algebraic_VCs.Domain_Quantale,0,1,0
Allen_Calculus,Allen_Calculus,Allen_Calculus.allen,0,0,94
Allen_Calculus,Allen_Calculus,Allen_Calculus.disjoint_relations,0,0,44
Allen_Calculus,Allen_Calculus,Allen_Calculus.jointly_exhaustive,0,0,6
Allen_Calculus,Allen_Calculus,Allen_Calculus.examples,0,0,3
Allen_Calculus,Allen_Calculus,Allen_Calculus.nest,0,3,17
Amicable_Numbers,Amicable_Numbers,Amicable_Numbers.Amicable_Numbers,1,0,0
Amortized_Complexity,Amortized_Complexity,Amortized_Complexity.Pairing_Heap_Tree_Analysis,0,0,1
Amortized_Complexity,Amortized_Complexity,Amortized_Complexity.Pairing_Heap_List1_Analysis,0,0,1
Amortized_Complexity,Amortized_Complexity,Amortized_Complexity.Pairing_Heap_List1_Analysis2,0,0,8
Applicative_Lifting,Applicative_Lifting,Applicative_Lifting.Applicative_Set,0,1,0
Applicative_Lifting,Applicative_Lifting,Applicative_Lifting.Applicative_DNEList,0,0,1
Applicative_Lifting,Applicative_Lifting,Applicative_Lifting.Stream_Algebra,0,1,0
Applicative_Lifting,Applicative_Lifting,Applicative_Lifting.Idiomatic_Terms,0,2,0
Applicative_Lifting,Applicative_Lifting,Applicative_Lifting.Applicative_Test,0,19,0
Approximation_Algorithms,Approximation_Algorithms,Approximation_Algorithms.Approx_SC_Hoare,0,0,1
Approximation_Algorithms,Approximation_Algorithms,Approximation_Algorithms.Approx_MIS_Hoare,0,3,0
Approximation_Algorithms,Approximation_Algorithms,Approximation_Algorithms.Approx_LB_Hoare,0,5,0
Approximation_Algorithms,Approximation_Algorithms,Approximation_Algorithms.Approx_BP_Hoare,0,4,0
Approximation_Algorithms,Approximation_Algorithms,Approximation_Algorithms.Center_Selection,0,4,0
ArrowImpossibilityGS,ArrowImpossibilityGS,ArrowImpossibilityGS.Arrow_Utility,0,1,18
ArrowImpossibilityGS,ArrowImpossibilityGS,ArrowImpossibilityGS.Arrow_Order,0,1,2
ArrowImpossibilityGS,ArrowImpossibilityGS,ArrowImpossibilityGS.GS,0,8,1
Attack_Trees,Attack_Trees,Attack_Trees.MC,0,10,3
Attack_Trees,Attack_Trees,Attack_Trees.AT,0,90,33
Attack_Trees,Attack_Trees,Attack_Trees.Infrastructure,0,0,1
Attack_Trees,Attack_Trees,Attack_Trees.GDPRhealthcare,0,5,7
Auto2_Imperative_HOL,Auto2_Imperative_HOL,Auto2_Imperative_HOL.Indexed_PQueue,0,1,0
Auto2_Imperative_HOL,Auto2_Imperative_HOL,Auto2_Imperative_HOL.LinkedList,0,1,1
Auto2_Imperative_HOL,Auto2_Imperative_HOL,Auto2_Imperative_HOL.BST_Impl,0,1,1
Auto2_Imperative_HOL,Auto2_Imperative_HOL,Auto2_Imperative_HOL.RBTree_Impl,0,1,1
Auto2_Imperative_HOL,Auto2_Imperative_HOL,Auto2_Imperative_HOL.IntervalTree_Impl,0,3,3
Auto2_Imperative_HOL,Auto2_Imperative_HOL,Auto2_Imperative_HOL.Rect_Intersect_Impl,0,1,1
AutoFocus-Stream,AutoFocus-Stream,AutoFocus-Stream.ListSlice,0,5,24
AutoFocus-Stream,AutoFocus-Stream,AutoFocus-Stream.AF_Stream,2,27,80
AutoFocus-Stream,AutoFocus-Stream,AutoFocus-Stream.AF_Stream_Exec,3,49,45
AutoFocus-Stream,AutoFocus-Stream,AutoFocus-Stream.IL_AF_Stream,22,8,157
AutoFocus-Stream,AutoFocus-Stream,AutoFocus-Stream.IL_AF_Stream_Exec,10,18,82
Automated_Stateful_Protocol_Verification,Automated_Stateful_Protocol_Verification,Automated_Stateful_Protocol_Verification.Stateful_Protocol_Model,0,3,0
Automated_Stateful_Protocol_Verification,Automated_Stateful_Protocol_Verification,Automated_Stateful_Protocol_Verification.Stateful_Protocol_Verification,0,2,0
Automatic_Refinement,Automatic_Refinement,Automatic_Refinement.Misc,1,13,77
Automatic_Refinement,Automatic_Refinement,Automatic_Refinement.Relators,2,5,6
Automatic_Refinement,Automatic_Refinement,Automatic_Refinement.Param_HOL,0,0,2
Automatic_Refinement,Automatic_Refinement,Automatic_Refinement.Autoref_Bindings_HOL,0,1,5
BDD,BDD,BDD.BinDag,0,0,4
BDD,BDD,BDD.General,4,9,26
BDD,BDD,BDD.EvalProof,0,0,4
BDD,BDD,BDD.LevellistProof,3,9,42
BDD,BDD,BDD.ShareRepProof,0,0,8
BDD,BDD,BDD.ShareReduceRepListProof,2,4,10
BDD,BDD,BDD.RepointProof,4,3,10
BDD,BDD,BDD.NormalizeTotalProof,2,24,59
BD_Security_Compositional,BD_Security_Compositional,BD_Security_Compositional.Composing_Security,0,0,2
BD_Security_Compositional,BD_Security_Compositional,BD_Security_Compositional.Composing_Security_Network,0,0,2
BNF_CC,BNF_CC,BNF_CC.Axiomatised_BNF_CC,4,0,0
BNF_CC,BNF_CC,BNF_CC.Composition,7,0,0
BNF_CC,BNF_CC,BNF_CC.Fixpoints,9,0,0
BNF_CC,BNF_CC,BNF_CC.Subtypes,2,0,1
BNF_CC,BNF_CC,BNF_CC.Quotient_Preservation,2,0,1
BNF_CC,BNF_CC,BNF_CC.Concrete_Examples,0,1,1
BNF_CC,BNF_CC,BNF_CC.DDS,3,0,1
BNF_Operations,BNF_Operations,BNF_Operations.LFP,149,2,0
BNF_Operations,BNF_Operations,BNF_Operations.GFP,269,2,1
BNF_Operations,BNF_Operations,BNF_Operations.Compose,1,0,0
BNF_Operations,BNF_Operations,BNF_Operations.Kill,2,0,0
BNF_Operations,BNF_Operations,BNF_Operations.Lift,1,0,0
BNF_Operations,BNF_Operations,BNF_Operations.Permute,1,0,0
BTree,BTree,BTree.BTree_Height,0,0,1
BTree,BTree,BTree.BTree_Set,1,0,3
BTree,BTree,BTree.BTree_Split,0,0,4
Banach_Steinhaus,Banach_Steinhaus,Banach_Steinhaus.Banach_Steinhaus_Missing,0,2,2
Banach_Steinhaus,Banach_Steinhaus,Banach_Steinhaus.Banach_Steinhaus,0,0,10
Belief_Revision,Belief_Revision,Belief_Revision.AGM_Logic,0,0,1
Belief_Revision,Belief_Revision,Belief_Revision.AGM_Remainder,0,0,1
Belief_Revision,Belief_Revision,Belief_Revision.AGM_Contraction,0,8,7
BenOr_Kozen_Reif,BenOr_Kozen_Reif,BenOr_Kozen_Reif.More_Matrix,0,17,56
BenOr_Kozen_Reif,BenOr_Kozen_Reif,BenOr_Kozen_Reif.Matrix_Equation_Construction,2,0,17
BenOr_Kozen_Reif,BenOr_Kozen_Reif,BenOr_Kozen_Reif.BKR_Proofs,0,24,50
BenOr_Kozen_Reif,BenOr_Kozen_Reif,BenOr_Kozen_Reif.BKR_Decision,0,14,100
BenOr_Kozen_Reif,BenOr_Kozen_Reif,BenOr_Kozen_Reif.Renegar_Proofs,2,19,76
BenOr_Kozen_Reif,BenOr_Kozen_Reif,BenOr_Kozen_Reif.Renegar_Decision,0,13,21
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Finite_Field,0,5,1
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Arithmetic_Record_Based,0,1,0
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Finite_Field_Record_Based,0,14,11
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Matrix_Record_Based,0,3,10
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Unique_Factorization,0,2,6
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Unique_Factorization_Poly,0,2,7
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Poly_Mod,0,8,5
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Poly_Mod_Finite_Field,0,9,0
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Polynomial_Record_Based,0,7,3
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Poly_Mod_Finite_Field_Record_Based,0,9,14
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Chinese_Remainder_Poly,0,2,5
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Berlekamp_Type_Based,0,52,12
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Distinct_Degree_Factorization,0,3,9
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Finite_Field_Factorization_Record_Based,0,2,2
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Hensel_Lifting,0,2,11
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Hensel_Lifting_Type_Based,0,3,2
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Berlekamp_Hensel,0,0,8
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Square_Free_Int_To_Square_Free_GFp,0,0,3
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Suitable_Prime,0,1,0
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Degree_Bound,0,4,4
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Mahler_Measure,0,5,1
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Factor_Bound,0,1,4
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Sublist_Iteration,0,0,4
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Reconstruction,0,9,20
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Berlekamp_Zassenhaus,0,1,2
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Gcd_Finite_Field_Impl,0,0,2
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Square_Free_Factorization_Int,0,2,2
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Factorize_Int_Poly,0,3,4
Berlekamp_Zassenhaus,Berlekamp_Zassenhaus,Berlekamp_Zassenhaus.Factorize_Rat_Poly,0,0,2
Bernoulli,Bernoulli,Bernoulli.Bernoulli,0,0,2
Bernoulli,Bernoulli,Bernoulli.Periodic_Bernpoly,0,0,3
Bernoulli,Bernoulli,Bernoulli.Bernoulli_Zeta,0,2,6
Bertrands_Postulate,Bertrands_Postulate,Bertrands_Postulate.Bertrand,0,8,4
Bicategory,Bicategory,Bicategory.Prebicategory,0,4,2
Bicategory,Bicategory,Bicategory.Bicategory,0,1,3
Bicategory,Bicategory,Bicategory.Coherence,0,34,3
Bicategory,Bicategory,Bicategory.CanonicalIsos,0,4,1
Bicategory,Bicategory,Bicategory.Subbicategory,0,3,1
Bicategory,Bicategory,Bicategory.InternalEquivalence,0,2,9
Bicategory,Bicategory,Bicategory.Pseudofunctor,0,1,7
Bicategory,Bicategory,Bicategory.Strictness,0,4,1
Bicategory,Bicategory,Bicategory.InternalAdjunction,0,0,2
Bicategory,Bicategory,Bicategory.PseudonaturalTransformation,0,0,2
Bicategory,Bicategory,Bicategory.EquivalenceOfBicategories,0,1,11
Bicategory,Bicategory,Bicategory.SpanBicategory,0,4,5
Bicategory,Bicategory,Bicategory.Tabulation,0,2,11
Bicategory,Bicategory,Bicategory.BicategoryOfSpans,0,12,15
Bicategory,Bicategory,Bicategory.Modification,0,1,0
Bicategory,Bicategory,Bicategory.ConcreteBicategory,0,2,5
BinarySearchTree,BinarySearchTree,BinarySearchTree.BinaryTree,1,12,4
BinarySearchTree,BinarySearchTree,BinarySearchTree.BinaryTree_Map,0,2,8
BinarySearchTree,BinarySearchTree,BinarySearchTree.BinaryTree_TacticStyle,0,0,1
Binding_Syntax_Theory,Binding_Syntax_Theory,Binding_Syntax_Theory.Preliminaries,0,3,7
Binding_Syntax_Theory,Binding_Syntax_Theory,Binding_Syntax_Theory.QuasiTerms_Swap_Fresh,0,1,0
Binding_Syntax_Theory,Binding_Syntax_Theory,Binding_Syntax_Theory.QuasiTerms_PickFresh_Alpha,0,10,8
Binding_Syntax_Theory,Binding_Syntax_Theory,Binding_Syntax_Theory.QuasiTerms_Environments_Substitution,0,1,2
Binding_Syntax_Theory,Binding_Syntax_Theory,Binding_Syntax_Theory.Transition_QuasiTerms_Terms,0,7,6
Binding_Syntax_Theory,Binding_Syntax_Theory,Binding_Syntax_Theory.Terms,0,2,5
Binding_Syntax_Theory,Binding_Syntax_Theory,Binding_Syntax_Theory.Well_Sorted_Terms,0,3,5
Binding_Syntax_Theory,Binding_Syntax_Theory,Binding_Syntax_Theory.Iteration,3,0,5
Binding_Syntax_Theory,Binding_Syntax_Theory,Binding_Syntax_Theory.Recursion,0,2,4
Binomial-Heaps,Binomial-Heaps,Binomial-Heaps.BinomialHeap,0,9,15
Binomial-Heaps,Binomial-Heaps,Binomial-Heaps.SkewBinomialHeap,0,15,35
Binomial-Queues,Binomial-Queues,Binomial-Queues.Binomial_Queue,0,1,0
BirdKMP,BirdKMP,BirdKMP.HOLCF_ROOT,0,0,1
BirdKMP,BirdKMP,BirdKMP.Theory_Of_Lists,0,11,6
BirdKMP,BirdKMP,BirdKMP.KMP,3,12,23
Blue_Eyes,Blue_Eyes,Blue_Eyes.Blue_Eyes,0,3,0
Boolean_Expression_Checkers,Boolean_Expression_Checkers,Boolean_Expression_Checkers.Boolean_Expression_Checkers,0,1,5
Boolean_Expression_Checkers,Boolean_Expression_Checkers,Boolean_Expression_Checkers.Boolean_Expression_Example,0,0,1
Bounded_Deducibility_Security,Bounded_Deducibility_Security,Bounded_Deducibility_Security.Trivia,0,0,1
Bounded_Deducibility_Security,Bounded_Deducibility_Security,Bounded_Deducibility_Security.Filtermap,0,1,1
Bounded_Deducibility_Security,Bounded_Deducibility_Security,Bounded_Deducibility_Security.BD_Security_TS,0,1,0
Buchi_Complementation,Buchi_Complementation,Buchi_Complementation.Graph,0,3,0
Buchi_Complementation,Buchi_Complementation,Buchi_Complementation.Ranking,0,4,0
Buchi_Complementation,Buchi_Complementation,Buchi_Complementation.Complementation,0,10,0
Buchi_Complementation,Buchi_Complementation,Buchi_Complementation.Complementation_Implement,0,11,0
Budan_Fourier,Budan_Fourier,Budan_Fourier.BF_Misc,0,0,10
Budan_Fourier,Budan_Fourier,Budan_Fourier.Budan_Fourier,0,0,7
Budan_Fourier,Budan_Fourier,Budan_Fourier.Sturm_Multiple_Roots,0,0,3
Budan_Fourier,Budan_Fourier,Budan_Fourier.Descartes_Roots_Test,0,0,1
Buffons_Needle,Buffons_Needle,Buffons_Needle.Buffons_Needle,0,0,3
Buildings,Buildings,Buildings.Prelim,0,2,0
Buildings,Buildings,Buildings.Algebra,0,4,0
Buildings,Buildings,Buildings.Simplicial,0,2,0
Buildings,Buildings,Buildings.Chamber,0,29,0
Buildings,Buildings,Buildings.Coxeter,0,8,0
Buildings,Buildings,Buildings.Building,0,5,0
BytecodeLogicJmlTypes,BytecodeLogicJmlTypes,BytecodeLogicJmlTypes.AssocLists,0,7,18
BytecodeLogicJmlTypes,BytecodeLogicJmlTypes,BytecodeLogicJmlTypes.Language,3,9,7
BytecodeLogicJmlTypes,BytecodeLogicJmlTypes,BytecodeLogicJmlTypes.Logic,1,1,0
BytecodeLogicJmlTypes,BytecodeLogicJmlTypes,BytecodeLogicJmlTypes.MultiStep,1,22,2
BytecodeLogicJmlTypes,BytecodeLogicJmlTypes,BytecodeLogicJmlTypes.Reachability,1,9,1
BytecodeLogicJmlTypes,BytecodeLogicJmlTypes,BytecodeLogicJmlTypes.Sound,13,183,17
BytecodeLogicJmlTypes,BytecodeLogicJmlTypes,BytecodeLogicJmlTypes.Cachera,49,101,70
C2KA_DistributedSystems,C2KA_DistributedSystems,C2KA_DistributedSystems.Topology_C2KA,0,1,2
C2KA_DistributedSystems,C2KA_DistributedSystems,C2KA_DistributedSystems.Communication_C2KA,0,0,6
CAVA_Automata,CAVA_Base,CAVA_Base.Lexord_List,0,0,3
CAVA_Automata,CAVA_Automata,CAVA_Automata.Digraph_Basic,0,4,7
CAVA_Automata,CAVA_Automata,CAVA_Automata.Digraph,0,3,0
CAVA_Automata,CAVA_Automata,CAVA_Automata.Automata,0,7,4
CAVA_Automata,CAVA_Automata,CAVA_Automata.Lasso,0,1,3
CAVA_Automata,CAVA_Automata,CAVA_Automata.Simulation,0,1,4
CAVA_Automata,CAVA_Automata,CAVA_Automata.Stuttering_Extension,0,0,1
CAVA_Automata,CAVA_Automata,CAVA_Automata.Digraph_Impl,0,4,2
CAVA_Automata,CAVA_Automata,CAVA_Automata.Automata_Impl,0,12,6
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.NDFS_SI,0,3,5
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Abstract,0,0,1
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.BoolProgs,1,3,7
CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker,CAVA_LTL_Modelchecker.CAVA_Impl,0,11,12
CAVA_LTL_Modelchecker,SM,SM.LTS,0,0,2
CAVA_LTL_Modelchecker,SM,SM.SOS_Misc_Add,0,0,2
CAVA_LTL_Modelchecker,SM,SM.SM_Datastructures,1,0,9
CAVA_LTL_Modelchecker,SM,SM.Gen_Scheduler,0,0,4
CAVA_LTL_Modelchecker,SM,SM.Gen_Scheduler_Refine,0,1,1
CAVA_LTL_Modelchecker,SM,SM.Decide_Locality,0,0,9
CAVA_LTL_Modelchecker,SM,SM.Type_System,0,0,2
CAVA_LTL_Modelchecker,SM,SM.SM_Finite_Reachable,1,0,9
CAVA_LTL_Modelchecker,SM,SM.Pid_Scheduler,0,3,0
CAVA_LTL_Modelchecker,SM,SM.Gen_Cfg_Bisim,0,4,4
CAVA_LTL_Modelchecker,SM,SM.Rename_Cfg,1,2,14
CAVA_LTL_Modelchecker,SM,SM.SM_Pid,0,0,3
CAVA_LTL_Modelchecker,SM,SM.SM_Variables,0,0,1
CAVA_LTL_Modelchecker,SM,SM.SM_Indep,0,0,1
CAVA_LTL_Modelchecker,SM,SM.SM_Sticky,0,2,3
CAVA_LTL_Modelchecker,SM,SM.SM_POR,0,3,2
CAVA_LTL_Modelchecker,SM,SM.SM_Ample_Impl,1,5,14
CAVA_LTL_Modelchecker,SM,SM.SM_Wrapup,0,1,0
CCS,CCS,CCS.Tau_Chain,0,0,5
CCS,CCS,CCS.Weak_Cong_Semantics,0,0,14
CCS,CCS,CCS.Weak_Sim,0,0,2
CCS,CCS,CCS.Weak_Cong_Sim,0,0,4
CCS,CCS,CCS.Strong_Sim_SC,0,0,2
CCS,CCS,CCS.Strong_Bisim,0,0,1
CCS,CCS,CCS.Strong_Sim_Pres,0,0,1
